2023-12-24 19:04:10.700,9128283H1,0.182302,1000000
2023-12-24 19:04:10.701,9128283H1,0.182302,0
2023-12-24 19:04:10.701,9128283H1,0.182302,3000000
2023-12-24 19:04:10.701,9128283H1,0.182302,2000000
2023-12-24 19:04:10.701,9128283H1,0.182302,3000000
2023-12-24 19:04:10.701,9128283H1,0.182302,2000000
2023-12-24 19:04:10.702,9128283H1,0.182302,3000000
2023-12-24 19:04:10.702,9128283H1,0.182302,2000000
2023-12-24 19:04:10.702,9128283H1,0.182302,5000000
2023-12-24 19:04:10.702,9128283H1,0.182302,4000000
2023-12-24 19:04:10.703,9128283H1,0.182302,5000000
2023-12-24 19:04:10.703,9128283H1,0.182302,4000000
2023-12-24 19:04:10.703,9128283H1,0.182302,5000000
2023-12-24 19:04:10.703,9128283H1,0.182302,4000000
2023-12-24 19:04:10.704,9128283H1,0.182302,7000000
2023-12-24 19:04:10.704,9128283H1,0.182302,6000000
2023-12-24 19:04:10.704,9128283H1,0.182302,7000000
2023-12-24 19:04:10.704,9128283H1,0.182302,6000000
2023-12-24 19:04:10.705,9128283H1,0.182302,7000000
2023-12-24 19:04:10.705,9128283H1,0.182302,6000000
2023-12-24 19:04:10.705,9128283H1,0.182302,9000000
2023-12-24 19:04:10.705,9128283H1,0.182302,8000000
2023-12-24 19:04:10.705,9128283H1,0.182302,9000000
2023-12-24 19:04:10.706,9128283H1,0.182302,8000000
2023-12-24 19:04:10.706,9128283H1,0.182302,9000000
2023-12-24 19:04:10.706,9128283H1,0.182302,8000000
2023-12-24 19:04:10.706,9128283H1,0.182302,11000000
2023-12-24 19:04:10.706,9128283H1,0.182302,10000000
2023-12-24 19:04:10.707,9128283H1,0.182302,11000000
2023-12-24 19:04:10.707,9128283H1,0.182302,10000000
2023-12-24 19:04:10.707,9128283H1,0.182302,11000000
2023-12-24 19:04:10.707,9128283H1,0.182302,10000000
2023-12-24 19:04:10.707,9128283H1,0.182302,13000000
2023-12-24 19:04:10.708,9128283H1,0.182302,12000000
2023-12-24 19:04:10.708,9128283H1,0.182302,13000000
2023-12-24 19:04:10.708,9128283H1,0.182302,12000000
2023-12-24 19:04:10.708,9128283H1,0.182302,13000000
2023-12-24 19:04:10.708,9128283H1,0.182302,12000000
2023-12-24 19:04:10.709,9128283H1,0.182302,15000000
2023-12-24 19:04:10.709,9128283H1,0.182302,14000000
2023-12-24 19:04:10.709,9128283H1,0.182302,15000000
2023-12-24 19:04:10.709,9128283H1,0.182302,14000000
2023-12-24 19:04:10.709,9128283H1,0.182302,15000000
2023-12-24 19:04:10.709,9128283H1,0.182302,14000000
2023-12-24 19:04:10.710,9128283H1,0.182302,17000000
2023-12-24 19:04:10.710,9128283H1,0.182302,16000000
2023-12-24 19:04:10.710,9128283H1,0.182302,17000000
2023-12-24 19:04:10.710,9128283H1,0.182302,16000000
2023-12-24 19:04:10.710,9128283H1,0.182302,17000000
2023-12-24 19:04:10.711,9128283H1,0.182302,16000000
2023-12-24 19:04:10.711,9128283H1,0.182302,19000000
2023-12-24 19:04:10.711,9128283H1,0.182302,18000000
2023-12-24 19:04:10.711,9128283H1,0.182302,19000000
2023-12-24 19:04:10.711,9128283H1,0.182302,18000000
2023-12-24 19:04:10.712,9128283H1,0.182302,19000000
2023-12-24 19:04:10.712,9128283H1,0.182302,18000000
2023-12-24 19:04:10.712,9128283H1,0.182302,21000000
2023-12-24 19:04:10.712,9128283H1,0.182302,20000000
2023-12-24 19:04:10.712,9128283H1,0.182302,21000000
2023-12-24 19:04:10.713,9128283H1,0.182302,20000000
2023-12-24 19:04:10.713,9128283H1,0.182302,21000000
2023-12-24 19:04:10.713,9128283H1,0.182302,20000000
2023-12-24 19:04:10.713,9128283H1,0.182302,23000000
2023-12-24 19:04:10.713,9128283H1,0.182302,22000000
2023-12-24 19:04:10.713,9128283H1,0.182302,23000000
2023-12-24 19:04:10.714,9128283H1,0.182302,22000000
2023-12-24 19:04:10.714,9128283H1,0.182302,23000000
2023-12-24 19:04:10.714,9128283H1,0.182302,22000000
2023-12-24 19:04:10.714,9128283H1,0.182302,25000000
2023-12-24 19:04:10.714,9128283H1,0.182302,24000000
2023-12-24 19:04:10.715,9128283H1,0.182302,25000000
2023-12-24 19:04:10.715,9128283H1,0.182302,24000000
2023-12-24 19:04:10.715,9128283H1,0.182302,25000000
2023-12-24 19:04:10.715,9128283H1,0.182302,24000000
2023-12-24 19:04:10.716,9128283H1,0.182302,27000000
2023-12-24 19:04:10.716,9128283H1,0.182302,26000000
2023-12-24 19:04:10.716,9128283H1,0.182302,27000000
2023-12-24 19:04:10.716,9128283H1,0.182302,26000000
2023-12-24 19:04:10.716,9128283H1,0.182302,27000000
2023-12-24 19:04:10.717,9128283H1,0.182302,26000000
2023-12-24 19:04:10.717,9128283H1,0.182302,29000000
2023-12-24 19:04:10.717,9128283H1,0.182302,28000000
2023-12-24 19:04:10.717,9128283H1,0.182302,29000000
2023-12-24 19:04:10.717,9128283H1,0.182302,28000000
2023-12-24 19:04:10.718,9128283H1,0.182302,29000000
2023-12-24 19:04:10.718,9128283H1,0.182302,28000000
2023-12-24 19:04:10.718,9128283H1,0.182302,31000000
2023-12-24 19:04:10.719,9128283H1,0.182302,30000000
2023-12-24 19:04:10.719,9128283H1,0.182302,31000000
2023-12-24 19:04:10.719,9128283H1,0.182302,30000000
2023-12-24 19:04:10.720,9128283H1,0.182302,31000000
2023-12-24 19:04:10.720,9128283H1,0.182302,30000000
2023-12-24 19:04:10.720,9128283H1,0.182302,33000000
2023-12-24 19:04:10.720,9128283H1,0.182302,32000000
2023-12-24 19:04:10.721,9128283H1,0.182302,33000000
2023-12-24 19:04:10.721,9128283H1,0.182302,32000000
2023-12-24 19:04:10.721,9128283H1,0.182302,33000000
2023-12-24 19:04:10.722,9128283H1,0.182302,32000000
2023-12-24 19:04:10.722,9128283H1,0.182302,35000000
2023-12-24 19:04:10.722,9128283H1,0.182302,34000000
2023-12-24 19:04:10.723,9128283H1,0.182302,35000000
2023-12-24 19:04:10.723,9128283H1,0.182302,34000000
2023-12-24 19:04:10.723,9128283H1,0.182302,35000000
2023-12-24 19:04:10.724,9128283H1,0.182302,34000000
2023-12-24 19:04:10.724,9128283H1,0.182302,37000000
2023-12-24 19:04:10.724,9128283H1,0.182302,36000000
2023-12-24 19:04:10.724,9128283H1,0.182302,37000000
2023-12-24 19:04:10.725,9128283H1,0.182302,36000000
2023-12-24 19:04:10.725,9128283H1,0.182302,37000000
2023-12-24 19:04:10.725,9128283H1,0.182302,36000000
2023-12-24 19:04:10.726,9128283H1,0.182302,39000000
2023-12-24 19:04:10.726,9128283H1,0.182302,38000000
2023-12-24 19:04:10.726,9128283H1,0.182302,39000000
2023-12-24 19:04:10.726,9128283H1,0.182302,38000000
2023-12-24 19:04:10.727,9128283H1,0.182302,39000000
2023-12-24 19:04:10.727,9128283H1,0.182302,38000000
2023-12-24 19:04:10.728,9128283H1,0.182302,41000000
2023-12-24 19:04:10.728,9128283H1,0.182302,40000000
2023-12-24 19:04:10.728,9128283H1,0.182302,41000000
2023-12-24 19:04:10.728,9128283H1,0.182302,40000000
2023-12-24 19:04:10.729,9128283H1,0.182302,41000000
2023-12-24 19:04:10.729,9128283H1,0.182302,40000000
2023-12-24 19:04:10.729,9128283H1,0.182302,43000000
2023-12-24 19:04:10.729,9128283H1,0.182302,42000000
2023-12-24 19:04:10.730,9128283H1,0.182302,43000000
2023-12-24 19:04:10.730,9128283H1,0.182302,42000000
2023-12-24 19:04:10.730,9128283H1,0.182302,43000000
2023-12-24 19:04:10.730,9128283H1,0.182302,42000000
2023-12-24 19:04:10.730,9128283H1,0.182302,45000000
2023-12-24 19:04:10.731,9128283H1,0.182302,44000000
2023-12-24 19:04:10.731,9128283H1,0.182302,45000000
2023-12-24 19:04:10.731,9128283H1,0.182302,44000000
2023-12-24 19:04:10.731,9128283H1,0.182302,45000000
2023-12-24 19:04:10.732,9128283H1,0.182302,44000000
2023-12-24 19:04:10.732,9128283H1,0.182302,47000000
2023-12-24 19:04:10.732,9128283H1,0.182302,46000000
2023-12-24 19:04:10.732,9128283H1,0.182302,47000000
2023-12-24 19:04:10.733,9128283H1,0.182302,46000000
2023-12-24 19:04:10.733,9128283H1,0.182302,47000000
2023-12-24 19:04:10.733,9128283H1,0.182302,46000000
